contract_id,vendor_id,item_name,negotiated_price,valid_from
C002572,V02126,,1609.77,2024-06-27
C004613,V02148,Paradigms,1606.01,2023-08-17
C001541,V04993,Roi,4269.81,2023-04-22
C000906,V02853,Roi,2257.68,2024-08-24
C003074,V00721,Niches,3743.71,2025-11-18
C001257,V02123,Systems,3555.07,2023-10-24
C002158,V02811,Infrastructures,2610.87,2023-06-29
C002838,V01779,Niches,3332.73,08/18/2025
C000141,V02765,Relationships,1664.48,2024-11-06
C000136,V01555,Functionalities,4111.88,2024-04-05
C000135,V01568,Users,1117.37,2025-06-20
C000328,V04294,Schemas,2176.54,2024-08-31
C001524,V00920,E-commerce,4889.26,2024-12-18
C001284,V01964,Bandwidth,4382.6,2024-09-03
C004229,V01640,Services,1813.84,2024-11-02
C003122,V02175,Metrics,1023.29,2024-09-30
C001276,V01034,Architectures,4287.63,2025-01-01
C002908,V02405,Info-mediaries,4804.86,2023-11-18
C002456,V00621,Platforms,1273.14,2024-05-08
C004524,V04757,Users,214.66,2025-09-08
C003142,V01451,Networks,1480.08,2025-05-11
C001421,V03417,E-services,2922.75,2023-05-25
C002443,V03180,,562.21,2025-04-24
C001638,V00320,Markets,4411.03,2024-06-21
C003159,V03944,Schemas,4610.61,2023-04-27
C004998,V02074,Users,3767.68,2023-06-30
C003864,V00710,E-markets,3390.66,2025-10-06
C001356,V01236,Users,2912.45,2024-07-02
C000445,V01417,Schemas,947.47,2023-09-14
C002201,V00610,Niches,520.85,2024-10-19
C004324,V03232,Solutions,1206.46,2024-09-23
C004096,V00662,Platforms,3319.18,2025-02-18
C000825,V01541,Web-readiness,3113.64,2025-05-27
C000188,V03963,Channels,2489.69,2024-05-08
C000922,V01774,Methodologies,-4042.54,2023-10-19
C004774,V01705,Solutions,2175.42,2023-07-01
C002897,V03254,Users,4460.68,2024-04-30
C004038,V02241,Communities,1644.25,2025-10-18
C004159,V04145,Bandwidth,-4843.87,11/02/2023
C002172,V00521,Functionalities,2931.83,2025-01-03
C000268,V03776,Platforms,2854.97,2024-11-10
C004517,V03528,E-services,1329.75,2024-10-15
C002274,V01549,Models,4467.52,2025-08-14
C003900,V01111,Info-mediaries,3598.86,2024-03-19
C003704,V01233,Services,1817.92,2025-06-16
C001477,V05000,Services,3953.86,10/08/2025
C003285,V04100,E-markets,945.11,06/07/2025
C001660,V04519,Solutions,1284.69,2025-12-26
C002518,V04010,Systems,343.06,2025-11-18
C002777,V04423,Experiences,770.65,2023-10-26
C004035,V01534,Functionalities,2772.15,2023-11-16
C000698,V02702,Models,931.07,2025-06-24
C000911,V03704,Experiences,1345.97,2025-09-23
C002445,V04588,Platforms,3685.98,2025-02-02
C002798,V04863,Convergence,369.09,2024-08-05
C002818,V00332,Bandwidth,4697.03,2024-05-14
C003556,V02304,Systems,2381.52,2024-09-13
C000983,V00122,Niches,1099.91,2025-02-13
C002177,V01322,E-services,4388.86,2023-12-19
C000752,V04801,E-services,1016.56,2025-03-05
C000625,V04245,Info-mediaries,3277.99,2025-07-04
C000468,V03973,Architectures,1006.17,2023-09-20
C003273,V00390,Niches,4755.19,2025-08-12
C000280,V00671,,339.17,2026-04-05
C004502,V01533,E-services,4310.63,2023-06-04
C000252,V04475,Channels,1458.43,2023-05-24
C000995,V03766,Action-items,2571.21,2025-11-13
C004846,V00689,E-services,502.2,2025-02-01
C002065,V00467,Schemas,4120.32,2024-03-10
C002086,V03511,Roi,1077.88,2025-04-12
C003613,V00301,Channels,1762.01,2024-01-21
C000842,V00524,Users,1577.15,2024-01-05
C000413,V04397,E-tailers,1090.09,2025-06-11
C002588,V01002,Solutions,259.19,2025-10-18
C002015,V02110,E-markets,1533.4,2024-01-10
C003095,V04677,Relationships,2572.03,2023-09-28
C000627,V03688,Metrics,4194.14,2026-02-02
C001547,V03776,E-business,950.56,2023-12-25
C001192,V03376,Services,4700.68,2025-12-18
C003207,V02168,E-services,3221.33,2025-09-25
C000796,V00637,E-markets,1735.68,2024-10-24
C001510,V04624,Schemas,3817.68,2025-08-04
C000895,V02204,Users,1181.18,2025-02-26
C001834,V02619,Methodologies,818.25,2025-01-06
C000970,V02417,Info-mediaries,2541.41,2023-11-19
C001808,V02688,Networks,3977.23,2025-01-17
C003858,V01340,,917.7,2025-06-21
C001290,V03606,E-services,3758.8,2025-03-04
C004011,V03103,Systems,1596.42,2025-09-23
C001453,V00794,Metrics,4803.79,2025-03-22
C001429,V00628,E-services,386.13,2025-03-26
C004549,V02781,Partnerships,1496.05,2024-08-10
C004552,V03662,Models,1729.42,2024-02-24
C001847,V00295,Channels,1167.79,2026-03-04
C003218,V01448,Channels,1122.54,2025-04-14
C000149,V01710,Roi,561.95,2025-12-13
C001983,V01135,Bandwidth,4585.2,2023-05-26
C001178,V01340,Communities,2503.53,12/08/2024
C000961,V00034,E-tailers,786.15,2025-01-06
C000160,V04730,Platforms,4293.6,2025-12-03
C002294,V00459,Markets,999.0,2023-12-09
C003819,V03289,Bandwidth,2067.75,2025-10-08
C000032,V02731,Infrastructures,997.63,2025-12-13
C000595,V02670,E-business,124.92,2025-01-10
C003767,V03124,Models,1128.58,2024-10-26
C003887,V02965,Infrastructures,4238.57,2024-01-02
C003113,V03801,Niches,1810.03,2023-04-18
C002192,V01219,Infrastructures,1704.63,2025-10-02
C004698,V02102,Metrics,3800.62,2024-09-06
C004127,V02557,Info-mediaries,274.84,2026-03-12
C000213,V01688,E-markets,1944.61,2026-02-17
C002785,V04472,Communities,1464.19,2025-08-02
C000206,V03786,E-services,678.43,2026-03-06
C004342,V00926,E-services,1213.1,2025-05-20
C003221,V00897,Niches,3750.1,2025-08-27
C003744,V01273,Systems,4345.06,2024-10-28
C002574,V03442,Paradigms,1363.76,2023-09-08
C000275,V03596,E-tailers,1604.95,2024-06-18
C003565,V00966,Partnerships,2037.87,2026-03-04
C004493,V03967,Roi,4060.75,2024-02-27
C004924,V01400,E-business,586.02,2023-09-06
C002125,V01972,Paradigms,4566.6,2025-06-08
C004909,V00089,Models,2477.26,2025-05-14
C000539,V03181,,2026.54,2025-03-21
C001003,V02575,Schemas,4292.06,2024-05-11
C000689,V04063,Methodologies,4883.96,2025-12-15
C000685,V03889,Relationships,2151.53,2025-10-16
C003138,V01492,Users,1579.25,2024-06-25
C003281,V04959,,756.38,2024-03-23
C003022,V02014,Channels,1046.96,2025-10-27
C004977,V01268,Networks,3661.27,2024-10-02
C001436,V00282,Architectures,2220.88,2024-05-26
C001704,V04847,Markets,2358.8,2025-02-16
C004391,V04554,Niches,1572.71,2024-11-10
C002079,V03339,Channels,1939.16,2024-06-01
C004088,V04489,E-services,1780.33,2024-06-27
C003294,V04551,Solutions,1186.69,2024-07-23
C003667,V03657,E-services,3227.44,2025-07-27
C000007,V03895,Metrics,4499.23,2024-04-27
C000956,V02058,Infrastructures,1319.37,2025-08-02
C004576,V04457,E-commerce,1919.41,2025-11-30
C002132,V00362,Niches,1174.85,2023-08-05
C001601,V00652,Services,3711.29,2026-01-02
C002134,V00729,Web-readiness,567.4,2024-12-27
C003729,V04824,Metrics,3319.14,2023-12-15
C004250,V02775,Roi,1577.22,2023-06-27
C002649,V02150,Users,4319.13,2024-10-31
C004520,V02291,Paradigms,225.24,2025-05-12
C000330,V03813,E-markets,4506.45,2023-06-17
C003365,V04033,E-commerce,595.05,2024-08-19
C004887,V01669,E-tailers,2732.26,2025-02-25
C003560,V04067,,3237.18,2023-06-06
C003918,V01728,Platforms,2952.26,2025-07-25
C003443,V04093,Roi,1243.7,2024-03-16
C004421,V03594,Niches,2290.74,2023-11-16
C001331,V00572,Users,3878.62,2026-01-17
C000398,V01629,Niches,2650.14,2024-04-11
C000787,V01957,Metrics,654.34,2023-07-31
C000775,V03814,Paradigms,3618.56,2023-12-24
C000130,V02007,Users,4532.89,2023-10-25
C002496,V02338,Roi,-3751.17,2023-07-04
C004460,V01466,Paradigms,4554.46,2025-05-19
C001067,V00896,Platforms,4532.7,2024-08-27
C001949,V01318,Platforms,872.38,2024-09-17
C000746,V04105,E-services,669.76,2026-01-02
C003837,V00282,Users,2904.31,2023-10-19
C004269,V03922,Infrastructures,1371.53,2024-10-19
C003818,V04424,Users,4423.55,2023-12-21
C001914,V00736,E-tailers,2344.26,2023-07-01
C002909,V04656,Functionalities,1609.89,2024-02-14
C004172,V02798,Relationships,4552.9,2024-04-04
C002227,V01267,Experiences,4473.6,2023-10-01
C002955,V04018,Infrastructures,1944.12,2025-03-12
C003951,V04955,,4201.92,2024-04-18
C000227,V02907,Users,4611.65,2024-08-10
C000309,V00162,Info-mediaries,206.5,2025-03-24
C001153,V01850,Metrics,4906.13,2025-09-27
C000590,V04891,Info-mediaries,1966.79,2025-02-13
C000776,V00814,Methodologies,1384.38,2025-09-12
C002636,V04258,Users,994.16,2024-06-02
C003876,V02075,Markets,4937.85,2025-11-12
C004288,V00660,Infrastructures,2844.92,2024-02-23
C001912,V00072,E-business,1147.07,2024-09-14
C003803,V01346,Platforms,482.24,2026-03-15
C002334,V04661,Convergence,716.82,2024-09-15
C002564,V02267,E-tailers,3580.02,2024-08-20
C001043,V04078,Roi,3845.28,2025-11-29
C003543,V03963,Markets,651.81,2024-05-17
C004122,V01199,E-markets,3611.12,2025-03-21
C003458,V02654,Users,1914.94,01/27/2026
C000396,V00143,Users,579.56,2024-07-14
C000696,V04013,Paradigms,1308.25,2023-04-28
C000944,V01072,E-business,2680.22,12/20/2025
C001806,V04128,E-business,3357.85,2025-10-21
C002707,V04683,Functionalities,246.54,2024-12-09
C003347,V03324,Action-items,4579.98,2023-11-25
C001922,V04998,Paradigms,3933.93,2024-12-30
C001722,V03842,Infrastructures,2947.46,2023-09-04
C001948,V03187,E-services,755.39,04/26/2023
C000364,V01719,Infrastructures,734.8,2024-11-24
C000850,V02215,Action-items,3728.36,2023-06-23
C001742,V00867,Models,577.54,2023-05-14
C000664,V01652,Experiences,4048.69,2023-05-11
C003955,V02184,Relationships,2709.24,2024-02-26
C001039,V01663,Architectures,30.32,2025-08-02
C002645,V04261,,1972.31,2024-04-13
C000605,V01358,Relationships,3446.95,2025-03-28
C004799,V04482,E-tailers,-2966.52,2025-03-18
C002958,V04424,Metrics,2315.19,2023-09-21
C002733,V00314,Platforms,4502.01,2025-06-25
C000464,V04581,Systems,1432.19,2025-03-25
C004390,V03002,Users,867.46,2023-07-31
C002819,V00619,Systems,2273.03,2024-01-14
C003025,V02353,Experiences,904.76,2023-05-22
C003387,V00145,Infrastructures,4326.1,2024-08-26
C001857,V01501,Channels,1565.38,2023-11-16
C000070,V01131,Methodologies,927.88,2025-11-12
C002896,V04438,E-services,21.52,2026-01-21
C001930,V04584,Infrastructures,1839.25,2025-02-21
C001635,V00359,Niches,2806.98,2024-07-31
C002892,V02007,Niches,4984.5,2024-04-17
C000177,V03918,Partnerships,3314.28,2025-08-28
C002634,V04066,Users,4679.31,2024-01-05
C001329,V04012,Infrastructures,4760.66,2024-04-08
C000681,V03905,Users,3370.99,2024-12-27
C002417,V03268,Methodologies,1054.59,2024-09-07
C002262,V04170,Users,3489.34,2024-09-24
C004275,V02101,Experiences,4513.86,2025-09-04
C000829,V03979,E-tailers,4671.93,2024-11-22
C004054,V01386,Niches,3907.22,2025-01-22
C000525,V02667,Systems,4257.02,2026-03-31
C000337,V02126,Platforms,4224.24,2025-05-28
C000023,V02200,E-services,2338.12,2025-05-18
C001854,V00749,Services,1602.23,2024-05-12
C004880,V02588,E-services,3563.71,2026-03-28
C001065,V00256,Paradigms,4783.19,2023-12-13
C001375,V02014,Systems,3143.47,2024-07-15
C000778,V04049,Architectures,3701.21,2025-11-07
C002194,V00467,Methodologies,4898.66,2025-04-28
C002182,V02674,Bandwidth,1333.04,2024-06-11
C004145,V04728,Users,3238.29,2023-07-24
C000836,V04555,Roi,767.91,2025-08-11
C004529,V04518,Metrics,2595.63,2023-04-28
C003788,V00533,Users,4648.23,2024-10-04
C003576,V03720,Niches,206.75,2024-04-29
C001407,V01964,Partnerships,2665.95,2023-07-18
C002474,V01393,Metrics,4050.3,2026-01-31
C000711,V02224,Communities,3416.56,2026-02-19
C002264,V00896,E-services,846.97,2024-12-07
C004729,V01341,Architectures,2941.81,2023-11-23
C002200,V04688,Niches,2129.46,2025-10-18
C003029,V04119,Schemas,2312.22,2026-04-11
C001719,V00832,Niches,4074.76,2024-06-29
C000739,V02660,Users,265.61,2026-01-09
C002479,V02883,Infrastructures,1010.85,07/25/2024
C000938,V02921,Systems,2271.64,2023-11-27
C002959,V00030,Communities,1761.52,12/27/2024
C000702,V02500,Paradigms,22.89,2024-12-12
C004962,V00252,Services,-520.0,2023-12-13
C003562,V04852,Solutions,874.98,2023-06-18
C002813,V02371,E-tailers,-983.1,2023-06-13
C001883,V04519,Methodologies,4208.99,2025-06-28
C000600,V04375,E-business,3559.38,2025-04-21
C002178,V00522,E-commerce,4861.74,2025-06-19
C003118,V01297,E-tailers,4839.19,12/24/2025
C003202,V01906,Markets,3924.88,2024-05-20
C002096,V02269,Solutions,1553.39,2023-12-20
C003721,V03513,E-services,3844.34,11/28/2025
C003924,V02307,Action-items,1961.73,2025-12-10
C001341,V02187,Niches,3467.7,2024-03-06
C000917,V02855,Functionalities,447.07,2025-08-11
C001785,V03611,Infrastructures,3100.21,2025-05-05
C000958,V02876,Experiences,2100.76,2023-09-27
C001793,V01822,E-commerce,2720.29,2024-04-10
C001937,V03237,E-services,4817.32,2025-03-12
C004489,V04362,Paradigms,3090.75,2025-09-22
C001511,V04270,E-tailers,894.56,2024-02-27
C002671,V02176,Platforms,1587.3,2024-07-04
C000537,V02294,Experiences,2921.92,2024-01-25
C000420,V01374,Platforms,629.15,2024-09-23
C004586,V01871,Networks,3261.94,2023-11-17
C002527,V04844,E-markets,3729.62,2023-11-07
C003167,V03237,,1378.47,2023-07-18
C000038,V03152,Methodologies,2127.83,2023-08-20
C002787,V02287,Solutions,3534.85,2025-12-09
C004634,V04351,Models,2966.16,2024-03-26
C001314,V03377,Info-mediaries,1809.32,2025-11-27
C000426,V03913,Systems,3102.86,2026-04-02
C003455,V04647,Niches,235.84,2025-11-25
C000058,V01192,E-tailers,4619.66,2023-08-21
C000745,V01328,E-commerce,4611.62,2024-03-25
C001219,V02650,Paradigms,690.11,2024-09-04
C002169,V01692,Channels,3138.81,2023-08-28
C000622,V02643,Systems,2382.25,2024-10-31
C001461,V03766,E-markets,-554.16,2025-08-18
C001991,V04986,Convergence,1943.72,2025-04-13
C001648,V03600,Solutions,1900.48,2025-04-17
C001599,V01333,Bandwidth,4527.27,2024-01-29
C001654,V00383,Channels,3564.37,2023-09-09
C001874,V00133,Services,4755.67,2024-04-09
C002277,V04957,Infrastructures,392.82,2025-06-06
C000890,V01622,E-commerce,1095.37,2025-08-13
C002468,V03923,Convergence,2007.91,2024-11-26
C001009,V04924,Users,3656.73,2025-11-13
C003346,V00013,Models,1056.4,2023-05-17
C001725,V04577,Paradigms,1957.81,2025-09-01
C004069,V02150,Solutions,4224.71,2026-03-10
C000593,V00752,Info-mediaries,3489.31,2025-09-03
C004563,V01643,Roi,3027.91,2024-05-01
C002792,V03133,Action-items,965.03,2025-07-15
C001732,V02975,Communities,3039.99,2023-05-01
C003082,V04347,Solutions,2963.43,2023-11-22
C003326,V02563,Partnerships,3550.19,2023-10-01
C001244,V04054,Info-mediaries,2000.7,12/06/2023
C001372,V00903,,3986.77,03/15/2025
C004610,V02031,Relationships,1883.75,2025-02-08
C004791,V01452,Roi,3134.47,2025-01-08
C001084,V04224,Partnerships,220.2,2024-04-20
C003412,V03676,E-services,1532.0,2025-04-07
C003534,V03517,Communities,3066.2,2024-08-16
C003796,V02361,Niches,636.55,2025-10-12
C004395,V01184,Architectures,898.72,08/07/2023
C004446,V03178,Solutions,2305.6,2025-04-05
C000360,V02295,Experiences,3081.57,2025-07-09
C001446,V02207,Action-items,799.1,2023-06-07
C003419,V00296,Communities,2112.1,2024-11-06
C003690,V00338,Experiences,4749.85,2025-04-30
C004029,V04326,Users,360.21,2024-01-25
C003620,V04966,Solutions,2344.11,2025-07-04
C003980,V01689,E-services,549.17,2025-10-15
C003512,V04225,Solutions,1601.92,2026-04-07
C000753,V00621,Platforms,1086.22,2025-11-03
C004174,V02922,Services,370.23,03/28/2026
C002036,V01344,Models,3881.47,2025-04-06
C001293,V03311,Paradigms,2230.33,2024-01-03
C003354,V00699,E-markets,1079.14,2023-07-10
C001818,V01475,Functionalities,-2738.7,2024-05-27
C001414,V04662,Platforms,2485.17,2024-05-29
C002698,V04232,Relationships,1617.2,08/09/2023
C004547,V01377,Schemas,3047.35,2025-10-25
C004951,V04810,Info-mediaries,2485.74,2025-11-06
C000080,V00539,Schemas,2386.43,2024-07-11
C003076,V03573,E-tailers,2167.77,2025-01-02
C001919,V00636,E-markets,1864.95,2025-05-21
C001594,V04168,Roi,4156.83,2026-04-17
C002237,V01735,Platforms,4445.82,2023-06-27
C000520,V01418,Services,4392.11,2023-09-24
C002751,V00343,Channels,212.73,2024-05-28
C003451,V03240,Platforms,4747.13,2023-08-07
C002060,V04887,Models,748.71,2024-04-14
C003212,V02142,Metrics,2544.23,2024-07-16
C004261,V02320,Functionalities,3650.96,2023-06-16
C000391,V01238,Models,3621.09,2026-01-05
C001486,V02475,E-markets,2023.32,2025-11-28
C003656,V02127,Platforms,4270.33,2023-04-24
C004370,V01140,E-markets,3367.9,2024-12-28
C001898,V03367,Roi,1357.97,2026-04-16
C004509,V00567,Metrics,3206.74,2024-04-14
C000678,V00516,Web-readiness,2166.74,2024-05-13
C000477,V01692,Paradigms,521.61,2025-08-19
C003535,V01344,Schemas,4397.08,2024-05-18
C000467,V01484,E-commerce,1933.86,2024-03-13
C004632,V04008,Channels,-1945.0,2024-05-28
C002429,V01993,E-services,-2100.01,2026-03-08
C001340,V02266,Schemas,2362.96,2023-08-03
C000708,V03240,Niches,3411.84,2024-02-25
C003600,V00661,Infrastructures,-2013.57,2023-09-01
C003201,V03366,Infrastructures,1309.04,2025-05-08
C004602,V00081,Schemas,1749.22,2023-10-06
C002292,V02234,Systems,4199.14,2024-12-21
C004599,V04440,Platforms,4459.15,2024-01-21
C002239,V03802,Metrics,1428.76,2025-01-31
C002501,V00010,Markets,1344.22,2023-05-10
C002538,V03231,Users,2239.21,2024-09-17
C004589,V03114,Roi,3184.53,2024-11-28
C000164,V04677,Schemas,1874.62,2025-12-31
C001902,V01012,E-commerce,3997.37,2024-02-15
C000332,V03170,Functionalities,4357.62,2023-06-10
C003350,V00428,E-services,4999.65,2026-04-15
C004652,V03818,Roi,3547.21,2024-07-03
C002552,V02906,Niches,-612.48,2023-12-10
C002259,V03048,Niches,1933.68,2023-05-06
C001921,V03845,Platforms,2305.05,2024-02-21
C003011,V01967,Metrics,2553.03,2025-10-22
C003070,V00751,Action-items,1473.64,2025-08-21
C004473,V02636,Roi,4011.63,2024-09-25
C002119,V02384,E-commerce,184.47,2023-12-01
C001681,V01560,E-commerce,2074.7,2024-12-02
C003502,V01791,E-services,1817.34,2026-03-31
C004340,V02812,Users,79.47,2024-12-24
C002475,V04503,Roi,3640.29,2026-01-23
C004264,V03013,Channels,108.99,2025-05-20
C001048,V03218,Bandwidth,2089.03,2025-11-26
C003437,V04473,E-tailers,-1104.38,2023-10-19
C003057,V02643,Services,4564.71,2023-09-05
C003141,V02099,Action-items,-2825.56,2023-09-03
C004986,V04076,E-business,2490.65,2025-05-11
C003998,V03155,Channels,647.3,2025-02-15
C001493,V01142,Services,-41.82,2026-02-01
C004512,V00455,Roi,3954.05,2023-06-27
C000349,V03697,Niches,4120.75,2024-03-07
C003761,V02699,Convergence,86.9,2023-12-05
C000802,V02596,Users,3557.91,2025-04-12
C002393,V04052,Functionalities,1510.26,2025-12-16
C004566,V04512,Platforms,4854.37,2026-04-07
C004593,V01531,Functionalities,4632.68,07/03/2023
C001113,V00786,E-tailers,-3635.3,2024-12-18
C001185,V02859,Partnerships,2388.61,2026-03-09
C002044,V01480,Convergence,3767.59,2025-08-29
C003112,V02506,,2227.62,2025-05-28
C004031,V03900,Solutions,2594.29,2024-04-24
C004746,V00454,Infrastructures,3548.84,2025-12-18
C002214,V01427,Platforms,3303.79,2026-01-09
C000105,V02892,Solutions,1822.79,2023-06-19
C000665,V02586,E-services,3571.09,2025-09-06
C004536,V01377,Schemas,427.31,2024-12-22
C000073,V00671,Solutions,-4497.4,2024-10-17
C002840,V02722,Solutions,1796.97,2023-06-03
C004482,V02195,Schemas,1930.54,2025-01-30
C003259,V03603,Paradigms,3235.1,07/22/2024
C002434,V03948,Schemas,3873.19,2024-10-30
C002990,V03842,Communities,2392.57,2025-07-16
C000236,V03642,Info-mediaries,1642.47,2023-12-17
C004959,V00633,Solutions,1411.64,2024-04-05
C004764,V03540,E-services,2819.38,2024-09-07
C001539,V02737,Architectures,3709.67,2025-10-08
C000247,V02301,Users,4144.97,2025-08-09
C000473,V00635,Niches,3387.27,2024-10-21
C004513,V03589,Infrastructures,1451.98,2023-12-20
C000085,V01476,Channels,134.33,2025-08-12
C001140,V01657,Channels,1284.37,2024-05-27
C001764,V02169,Relationships,945.01,2025-03-22
C000111,V04861,Users,788.75,2025-11-03
C004119,V00362,Architectures,4646.6,2024-03-28
C000012,V04322,E-markets,4344.08,2025-07-11
C002732,V01897,Users,4056.31,2023-09-26
C003905,V03651,Schemas,561.88,2026-01-28
C000198,V00923,Models,723.54,2024-04-28
C003154,V04966,E-services,2294.77,2025-01-28
C004361,V00465,Partnerships,-2520.37,2024-03-24
C001180,V03477,Channels,2316.79,2024-09-02
C003559,V02079,E-services,4748.71,2023-05-11
C001595,V00959,Paradigms,4291.53,2024-11-16
C000690,V03910,Relationships,4574.42,2023-06-20
C001928,V03153,Platforms,1943.44,2023-05-15
C003797,V02192,Platforms,1035.62,2023-09-14
C004615,V04664,Schemas,1235.19,2025-11-26
C003759,V00986,Functionalities,1342.5,2024-06-21
C000771,V03890,,2891.41,2025-12-14
C000885,V01885,Niches,838.01,2024-05-27
C004222,V01912,Metrics,-3327.32,2024-02-07
C003175,V00840,E-services,1100.97,2025-04-07
C002571,V00636,Infrastructures,4333.37,2024-01-17
C002313,V02963,Methodologies,3258.15,2025-11-04
C002320,V03728,Infrastructures,1852.08,2024-03-14
C001706,V04552,Users,2472.97,2024-09-22
C004290,V04471,Schemas,760.84,2025-03-05
C002987,V03222,E-services,3969.81,2025-11-15
C004095,V01855,Relationships,739.08,2024-01-16
C000192,V01387,E-tailers,923.56,2024-02-03
C003860,V00692,E-markets,4130.76,2024-10-31
C000203,V02453,,4675.24,2026-04-04
C001118,V01060,Markets,1553.07,2023-11-22
C001162,V04785,E-services,3116.69,2025-11-17
C003755,V00712,Metrics,4694.37,2023-06-13
C004445,V03182,Paradigms,804.9,2025-01-03
C002187,V01941,Niches,4393.43,2025-09-03
