vendor_id,vendor_name,region,risk_rating,ingestion_timestamp
V01761,"Castro, Garcia and Daniels",EMEA,Low,2026-08-12 21:45:32.070184
V01762,"Flores, Thomas and Bush",EMEA,Low,2026-08-12 21:45:32.070184
V01763,Andrews-Jackson,APAC,Low,2026-08-12 21:45:32.070184
V01764,Austin-Morgan,AMER,Low,2026-08-12 21:45:32.070184
V01765,Williams-Johnson,LATAM,High,2026-08-12 21:45:32.070184
V01766,"Williams, Reyes and Miller",EMEA,Low,2026-08-12 21:45:32.070184
V01767,White-Carlson,APAC,Medium,2026-08-12 21:45:32.070184
V01768,"Soto, Vaughn and Griffin",LATAM,Low,2026-08-12 21:45:32.070184
V01769,Edwards-Roth,APAC,High,2026-08-12 21:45:32.070184
V01770,"Chang, Lamb and Miller",LATAM,,2026-08-12 21:45:32.070184
V01771,Bradley-Davis,EMEA,High,2026-08-12 21:45:32.070184
V01772,"Mcdonald, Bryant and Cohen",LATAM,,2026-08-12 21:45:32.070184
V01773,"Miranda, Ruiz and Meza",APAC,High,2026-08-12 21:45:32.070184
V01774,Callahan PLC,LATAM,High,2026-08-12 21:45:32.070184
V01775,Durham-Myers,AMER,Low,2026-08-12 21:45:32.070184
V01776,"Stark, Rivera and Valencia",EMEA,Medium,2026-08-12 21:45:32.070184
V01777,Chavez-Johnson,AMER,Low,2026-08-12 21:45:32.070184
V01778,Rodriguez-Mendoza,APAC,Medium,2026-08-12 21:45:32.070184
V01779,Campbell LLC,AMER,High,2026-08-12 21:45:32.070184
V01780,"Andrews, Romero and Sullivan",LATAM,Medium,2026-08-12 21:45:32.070184
V01781,"Robles, Nguyen and Banks",APAC,High,2026-08-12 21:45:32.070184
V01782,Patel-Morales,AMER,,2026-08-12 21:45:32.070184
V01783,Allen-Sanchez,APAC,High,2026-08-12 21:45:32.070184
V01784,Dickson Group,APAC,High,2026-08-12 21:45:32.070184
V01785,Peterson Ltd,APAC,Medium,2026-08-12 21:45:32.070184
V01786,"Reynolds, Baird and Bradley",LATAM,Low,2026-08-12 21:45:32.070184
V01787,Stephens-Young,LATAM,Low,2026-08-12 21:45:32.070184
V01788,"Caldwell, Stevenson and Joseph",EMEA,Low,2026-08-12 21:45:32.070184
V01789,Wilson-Carlson,LATAM,Medium,2026-08-12 21:45:32.070184
V01790,Peters-Short,LATAM,Low,2026-08-12 21:45:32.070184
V01791,Parker Group,LATAM,Medium,2026-08-12 21:45:32.070184
V01792,George Ltd,EMEA,Low,2026-08-12 21:45:32.070184
V01793,"Wise, Gray and Snyder",APAC,Low,2026-08-12 21:45:32.070184
V01794,"Brown, Robinson and Taylor",APAC,High,2026-08-12 21:45:32.070184
V01795,"Berger, Fields and Smith",AMER,High,2026-08-12 21:45:32.070184
V01796,Guerrero Group,AMER,Low,2026-08-12 21:45:32.070184
V01797,"Carter, Gilbert and West",APAC,Low,2026-08-12 21:45:32.070184
V01798,Maldonado LLC,AMER,Medium,2026-08-12 21:45:32.070184
V01799,Hudson-Gentry,AMER,Medium,2026-08-12 21:45:32.070184
V01800,Sellers-Zuniga,LATAM,Medium,2026-08-12 21:45:32.070184
V01801,"Haas, Cooper and Davis",AMER,Medium,2026-08-12 21:45:32.070184
V01802,Carr PLC,LATAM,Medium,2026-08-12 21:45:32.070184
V01803,Abbott-Phelps,EMEA,Low,2026-08-12 21:45:32.070184
V01804,Wood PLC,APAC,Medium,2026-08-12 21:45:32.070184
V01805,Smith PLC,LATAM,Low,2026-08-12 21:45:32.070184
V01806,Rodriguez-Campbell,LATAM,,2026-08-12 21:45:32.070184
V01807,Young Ltd,LATAM,Medium,2026-08-12 21:45:32.070184
V01808,"Long, Flores and Reyes",EMEA,Low,2026-08-12 21:45:32.070184
V01809,Graham-Clark,APAC,High,2026-08-12 21:45:32.070184
V01810,Wells and Sons,AMER,Medium,2026-08-12 21:45:32.070184
V01811,"Cruz, Middleton and Larsen",LATAM,Medium,2026-08-12 21:45:32.070184
V01812,Roberts Ltd,AMER,Medium,2026-08-12 21:45:32.070184
V01813,Taylor Inc,LATAM,High,2026-08-12 21:45:32.070184
V01814,"Smith, Griffith and Tucker",APAC,Medium,2026-08-12 21:45:32.070184
V01815,Proctor-Taylor,EMEA,Medium,2026-08-12 21:45:32.070184
V01816,May Group,AMER,Medium,2026-08-12 21:45:32.070184
V01817,English-Dominguez,LATAM,Medium,2026-08-12 21:45:32.070184
V01818,Hanson-Gibson,APAC,Low,2026-08-12 21:45:32.070184
V01819,Arnold-Cole,AMER,High,2026-08-12 21:45:32.070184
V01820,Perez-Coleman,AMER,High,2026-08-12 21:45:32.070184
V01821,Lane Ltd,APAC,Medium,2026-08-12 21:45:32.070184
V01822,Joseph LLC,AMER,Low,2026-08-12 21:45:32.070184
V01823,House-Johnston,EMEA,,2026-08-12 21:45:32.070184
V01824,Good PLC,APAC,Medium,2026-08-12 21:45:32.070184
V01825,Bush-Wilson,LATAM,High,2026-08-12 21:45:32.070184
V01826,Nixon-Miller,EMEA,Low,2026-08-12 21:45:32.070184
V01827,"Simon, Terrell and Terrell",APAC,High,2026-08-12 21:45:32.070184
V01828,Marshall-Miller,AMER,Medium,2026-08-12 21:45:32.070184
V01829,"Davis, Kennedy and Harmon",LATAM,Medium,2026-08-12 21:45:32.070184
V01830,"Miller, Schultz and Yates",LATAM,Medium,2026-08-12 21:45:32.070184
V01831,Austin-Berger,APAC,High,2026-08-12 21:45:32.070184
V01832,"Osborne, Harrison and Hunt",LATAM,Medium,2026-08-12 21:45:32.070184
V01833,Berry-Rivera,EMEA,Low,2026-08-12 21:45:32.070184
V01834,Yu-Yates,EMEA,Low,2026-08-12 21:45:32.070184
V01835,Jackson-Neal,EMEA,Medium,2026-08-12 21:45:32.070184
V01836,"Curry, Acosta and Elliott",EMEA,Low,2026-08-12 21:45:32.070184
V01837,Soto PLC,LATAM,,2026-08-12 21:45:32.070184
V01838,Berry Ltd,EMEA,High,2026-08-12 21:45:32.070184
V01839,Lamb-Weber,LATAM,Low,2026-08-12 21:45:32.070184
V01840,Washington-Martinez,EMEA,Medium,2026-08-12 21:45:32.070184
V01841,York LLC,AMER,,2026-08-12 21:45:32.070184
V01842,Anderson-Campbell,LATAM,Medium,2026-08-12 21:45:32.070184
V01843,Smith-Rodriguez,APAC,Low,2026-08-12 21:45:32.070184
V01844,Kent Ltd,LATAM,Low,2026-08-12 21:45:32.070184
V01845,Hopkins LLC,LATAM,High,2026-08-12 21:45:32.070184
V01846,Green Ltd,LATAM,Medium,2026-08-12 21:45:32.070184
V01847,Washington PLC,APAC,Medium,2026-08-12 21:45:32.070184
V01848,Cooper Inc,APAC,High,2026-08-12 21:45:32.070184
V01849,Larson and Sons,EMEA,High,2026-08-12 21:45:32.070184
V01850,Mullins-Gutierrez,APAC,High,2026-08-12 21:45:32.070184
V01851,Young-Alexander,LATAM,Low,2026-08-12 21:45:32.070184
V01852,"Jackson, Lane and Wilkinson",LATAM,Medium,2026-08-12 21:45:32.070184
V01853,May Inc,APAC,Medium,2026-08-12 21:45:32.070184
V01854,Jackson Group,EMEA,Medium,2026-08-12 21:45:32.070184
V01855,Turner-Reese,LATAM,Low,2026-08-12 21:45:32.070184
V01856,"Hall, Vega and Price",LATAM,Low,2026-08-12 21:45:32.070184
V01857,Thomas-Berg,LATAM,Medium,2026-08-12 21:45:32.070184
V01858,Roberts Group,AMER,Medium,2026-08-12 21:45:32.070184
V01859,Gregory-Nixon,EMEA,Low,2026-08-12 21:45:32.070184
V01860,"Blanchard, Davis and Schmidt",AMER,Low,2026-08-12 21:45:32.070184
V01861,Blanchard-Reynolds,EMEA,Low,2026-08-12 21:45:32.070184
V01862,"Garrison, Rogers and Adams",APAC,Medium,2026-08-12 21:45:32.070184
V01863,Scott PLC,APAC,Low,2026-08-12 21:45:32.070184
V01864,Murray-Leonard,AMER,High,2026-08-12 21:45:32.070184
V01865,Navarro PLC,LATAM,Low,2026-08-12 21:45:32.070184
V01866,Meyer Ltd,AMER,,2026-08-12 21:45:32.070184
V01867,"Kaiser, Edwards and Smith",AMER,Low,2026-08-12 21:45:32.070184
V01868,Decker Inc,APAC,High,2026-08-12 21:45:32.070184
V01869,Davis-Garcia,AMER,Low,2026-08-12 21:45:32.070184
V01870,Bell-Hardy,EMEA,Low,2026-08-12 21:45:32.070184
V01871,Lee-Johnson,LATAM,Low,2026-08-12 21:45:32.070184
V01872,Brown PLC,APAC,Medium,2026-08-12 21:45:32.070184
V01873,"Shannon, Robinson and Greene",APAC,High,2026-08-12 21:45:32.070184
V01874,Erickson Inc,EMEA,Low,2026-08-12 21:45:32.070184
V01875,Gates and Sons,EMEA,Low,2026-08-12 21:45:32.070184
V01876,Douglas-Yoder,LATAM,Medium,2026-08-12 21:45:32.070184
V01877,"Pratt, Lopez and Rodriguez",APAC,Low,2026-08-12 21:45:32.070184
V01878,King Group,AMER,Low,2026-08-12 21:45:32.070184
V01879,"Mayer, Fowler and Livingston",EMEA,Medium,2026-08-12 21:45:32.070184
V01880,Hammond-Schwartz,EMEA,High,2026-08-12 21:45:32.070184
V01881,"Carrillo, Morris and Martin",APAC,Medium,2026-08-12 21:45:32.070184
V01882,Ramirez Inc,APAC,High,2026-08-12 21:45:32.070184
V01883,Price-Ferrell,AMER,Medium,2026-08-12 21:45:32.070184
V01884,Sosa-Baker,EMEA,High,2026-08-12 21:45:32.070184
V01885,Jones-Krause,LATAM,High,2026-08-12 21:45:32.070184
V01886,Bishop and Sons,LATAM,Low,2026-08-12 21:45:32.070184
V01887,"Vasquez, Thomas and Mack",APAC,Medium,2026-08-12 21:45:32.070184
V01888,Mendez Inc,EMEA,High,2026-08-12 21:45:32.070184
V01889,Baldwin-Garcia,AMER,High,2026-08-12 21:45:32.070184
V01890,Jones Ltd,EMEA,,2026-08-12 21:45:32.070184
V01891,Waters-Smith,APAC,Low,2026-08-12 21:45:32.070184
V01892,Hernandez-Bowman,LATAM,High,2026-08-12 21:45:32.070184
V01893,Ortega LLC,APAC,Medium,2026-08-12 21:45:32.070184
V01894,Graves Group,AMER,High,2026-08-12 21:45:32.070184
V01895,"Smith, Zimmerman and Wise",AMER,Medium,2026-08-12 21:45:32.070184
V01896,Graham-Anthony,EMEA,Medium,2026-08-12 21:45:32.070184
V01897,Fernandez Inc,EMEA,High,2026-08-12 21:45:32.070184
V01898,Finley-Meyers,AMER,Medium,2026-08-12 21:45:32.070184
V01899,Martinez-Nichols,APAC,Medium,2026-08-12 21:45:32.070184
V01900,Cook-Turner,LATAM,Low,2026-08-12 21:45:32.070184
V01901,Chen Ltd,EMEA,Medium,2026-08-12 21:45:32.070184
V01902,Diaz LLC,LATAM,High,2026-08-12 21:45:32.070184
V01903,Randall LLC,APAC,High,2026-08-12 21:45:32.070184
V01904,"Harris, Spencer and Ponce",LATAM,High,2026-08-12 21:45:32.070184
V01905,"Lee, Dominguez and Mosley",LATAM,Low,2026-08-12 21:45:32.070184
V01906,"Barker, Tucker and Mcclure",LATAM,Low,2026-08-12 21:45:32.070184
V01907,Moss-Taylor,AMER,High,2026-08-12 21:45:32.070184
V01908,Johnson PLC,EMEA,High,2026-08-12 21:45:32.070184
V01909,Burns Inc,LATAM,Low,2026-08-12 21:45:32.070184
V01910,"Schneider, Porter and Hanna",AMER,High,2026-08-12 21:45:32.070184
V01911,Levy-Smith,APAC,Medium,2026-08-12 21:45:32.070184
V01912,Brown-French,EMEA,Low,2026-08-12 21:45:32.070184
V01913,Sullivan and Sons,APAC,Medium,2026-08-12 21:45:32.070184
V01914,"Contreras, Ellis and Gregory",LATAM,Low,2026-08-12 21:45:32.070184
V01915,"Hernandez, Riley and Buckley",AMER,Medium,2026-08-12 21:45:32.070184
V01916,Moss Group,LATAM,Medium,2026-08-12 21:45:32.070184
V01917,"Smith, Meadows and Montgomery",EMEA,Low,2026-08-12 21:45:32.070184
V01918,Haynes and Sons,LATAM,High,2026-08-12 21:45:32.070184
V01919,Jackson Inc,APAC,Low,2026-08-12 21:45:32.070184
V01920,Hoover-Davis,LATAM,Medium,2026-08-12 21:45:32.070184
V01921,"Jackson, Garza and Meyers",AMER,High,2026-08-12 21:45:32.070184
V01922,Wilson PLC,AMER,Low,2026-08-12 21:45:32.070184
V01923,"Walker, Brock and Simmons",APAC,High,2026-08-12 21:45:32.070184
V01924,"Gregory, Nguyen and Daugherty",AMER,Low,2026-08-12 21:45:32.070184
V01925,"Gardner, Morris and Oconnell",AMER,High,2026-08-12 21:45:32.070184
V01926,Duran PLC,AMER,Low,2026-08-12 21:45:32.070184
V01927,Rogers Inc,AMER,Medium,2026-08-12 21:45:32.070184
V01928,Thomas-Perry,LATAM,Low,2026-08-12 21:45:32.070184
V01929,"Wood, Martin and Sanchez",LATAM,,2026-08-12 21:45:32.070184
V01930,"Williams, Garcia and Boone",AMER,Medium,2026-08-12 21:45:32.070184
V01931,"Bennett, Moore and Hobbs",APAC,Medium,2026-08-12 21:45:32.070184
V01932,Smith and Sons,AMER,High,2026-08-12 21:45:32.070184
V01933,Mann PLC,APAC,Low,2026-08-12 21:45:32.070184
V01934,Butler-Aguirre,EMEA,Low,2026-08-12 21:45:32.070184
V01935,Schwartz-Harris,AMER,High,2026-08-12 21:45:32.070184
V01936,"Nelson, Cole and Allen",APAC,Low,2026-08-12 21:45:32.070184
V01937,Bishop Inc,LATAM,Low,2026-08-12 21:45:32.070184
V01938,"White, Porter and Clements",EMEA,Medium,2026-08-12 21:45:32.070184
V01939,"Serrano, Turner and Barnes",AMER,Medium,2026-08-12 21:45:32.070184
V01940,"Young, Wilson and Moreno",LATAM,Low,2026-08-12 21:45:32.070184
V01941,Montgomery PLC,EMEA,Low,2026-08-12 21:45:32.070184
V01942,"Robinson, Townsend and Hopkins",AMER,Low,2026-08-12 21:45:32.070184
V01943,Brown-Rodriguez,EMEA,Medium,2026-08-12 21:45:32.070184
V01944,Jennings Group,EMEA,Low,2026-08-12 21:45:32.070184
V01945,Thompson-Santiago,EMEA,High,2026-08-12 21:45:32.070184
V01946,Brown LLC,LATAM,,2026-08-12 21:45:32.070184
V01947,clark-king,APAC,High,2026-08-12 21:45:32.070184
V01948,"Trujillo, Chang and Williams",LATAM,Medium,2026-08-12 21:45:32.070184
V01949,"Williams, Medina and Moore",LATAM,Medium,2026-08-12 21:45:32.070184
V01950,Washington Inc,APAC,Low,2026-08-12 21:45:32.070184
V01951,Jacobson Ltd,AMER,Medium,2026-08-12 21:45:32.070184
V01952,Watkins-Nguyen,EMEA,High,2026-08-12 21:45:32.070184
V01953,Burgess LLC,LATAM,Low,2026-08-12 21:45:32.070184
V01954,Maxwell LLC,APAC,High,2026-08-12 21:45:32.070184
V01955,Garcia Ltd,LATAM,Medium,2026-08-12 21:45:32.070184
V01956,Kane-Bennett,APAC,Low,2026-08-12 21:45:32.070184
V01957,Jones PLC,AMER,High,2026-08-12 21:45:32.070184
V01958,Brown-Graham,LATAM,Low,2026-08-12 21:45:32.070184
V01959,Reilly Group,LATAM,High,2026-08-12 21:45:32.070184
V01960,Hughes and Sons,LATAM,High,2026-08-12 21:45:32.070184
V01961,Cortez-Chen,AMER,,2026-08-12 21:45:32.070184
V01962,Harris-Martinez,LATAM,High,2026-08-12 21:45:32.070184
V01963,"Carroll, Ramirez and Rodriguez",LATAM,High,2026-08-12 21:45:32.070184
V01964,Ellis-Jackson,AMER,Low,2026-08-12 21:45:32.070184
V01965,robinson-phillips,LATAM,Low,2026-08-12 21:45:32.070184
V01966,Clarke Ltd,APAC,High,2026-08-12 21:45:32.070184
V01967,"Whitehead, Lane and Tran",AMER,High,2026-08-12 21:45:32.070184
V01968,Miller PLC,EMEA,Low,2026-08-12 21:45:32.070184
V01969,Atkins-Robinson,AMER,Medium,2026-08-12 21:45:32.070184
V01970,Hood-Ramirez,EMEA,Low,2026-08-12 21:45:32.070184
V01971,"Patterson, Salas and Wright",LATAM,Low,2026-08-12 21:45:32.070184
V01972,Riley-Snow,LATAM,Low,2026-08-12 21:45:32.070184
V01973,"Shah, Mcintyre and Villanueva",EMEA,Low,2026-08-12 21:45:32.070184
V01974,Baird-Williams,EMEA,Medium,2026-08-12 21:45:32.070184
V01975,Quinn-Gordon,APAC,Low,2026-08-12 21:45:32.070184
V01976,Schmidt-Mendoza,APAC,High,2026-08-12 21:45:32.070184
V01977,"Nicholson, Chavez and Allen",LATAM,High,2026-08-12 21:45:32.070184
V01978,"Mullins, Steele and Russell",APAC,Medium,2026-08-12 21:45:32.070184
V01979,Anderson LLC,AMER,High,2026-08-12 21:45:32.070184
V01980,Holland Inc,AMER,High,2026-08-12 21:45:32.070184
V01981,castillo llc,LATAM,High,2026-08-12 21:45:32.070184
V01982,Warner PLC,EMEA,Medium,2026-08-12 21:45:32.070184
V01983,"Silva, Bray and Ford",AMER,High,2026-08-12 21:45:32.070184
V01984,Sawyer Group,AMER,Low,2026-08-12 21:45:32.070184
V01985,Clarke LLC,AMER,High,2026-08-12 21:45:32.070184
V01986,"Marshall, Schultz and Dalton",LATAM,Low,2026-08-12 21:45:32.070184
V01987,Cruz Ltd,APAC,Medium,2026-08-12 21:45:32.070184
V01988,Schmidt-Phillips,APAC,Low,2026-08-12 21:45:32.070184
V01989,Wolfe-Salazar,EMEA,Low,2026-08-12 21:45:32.070184
V01990,"Norton, French and Miller",AMER,High,2026-08-12 21:45:32.070184
V01991,Fitzgerald-Brown,AMER,Low,2026-08-12 21:45:32.070184
V01992,"Cox, Williams and Reyes",AMER,Low,2026-08-12 21:45:32.070184
V01993,Harvey-Diaz,AMER,Medium,2026-08-12 21:45:32.070184
V01994,Wong Ltd,AMER,High,2026-08-12 21:45:32.070184
V01995,Castro and Sons,LATAM,Medium,2026-08-12 21:45:32.070184
V01996,Zavala and Sons,EMEA,High,2026-08-12 21:45:32.070184
V01997,"Wilson, Mendoza and Crosby",LATAM,Medium,2026-08-12 21:45:32.070184
V01998,"Pitts, Warner and Mullins",AMER,Medium,2026-08-12 21:45:32.070184
V01999,Flores LLC,AMER,Medium,2026-08-12 21:45:32.070184
V02000,"Frazier, Ramirez and Brown",AMER,,2026-08-12 21:45:32.070184
V02001,Chavez-Mason,EMEA,High,2026-08-12 21:45:32.070184
V02002,Harrison PLC,APAC,Medium,2026-08-12 21:45:32.070184
V02003,"Bryan, Lam and Hayes",EMEA,Low,2026-08-12 21:45:32.070184
V02004,Marsh-Dougherty,EMEA,Medium,2026-08-12 21:45:32.070184
V02005,Lopez Group,APAC,Medium,2026-08-12 21:45:32.070184
V02006,Miller and Sons,EMEA,Low,2026-08-12 21:45:32.070184
V02007,Mullen-Jones,APAC,Medium,2026-08-12 21:45:32.070184
V02008,Hill Ltd,EMEA,Low,2026-08-12 21:45:32.070184
V02009,Crawford and Sons,AMER,Medium,2026-08-12 21:45:32.070184
V02010,"Crane, Johnson and Butler",EMEA,Low,2026-08-12 21:45:32.070184
V02011,"Weaver, Anderson and Reed",LATAM,High,2026-08-12 21:45:32.070184
V02012,Rojas-Smith,APAC,High,2026-08-12 21:45:32.070184
V02013,Brown and Sons,AMER,Medium,2026-08-12 21:45:32.070184
V02014,"Newman, Jenkins and Cooper",LATAM,Low,2026-08-12 21:45:32.070184
V02015,"Buchanan, Tucker and Wade",EMEA,Medium,2026-08-12 21:45:32.070184
V02016,"Wilkinson, Wallace and Torres",APAC,High,2026-08-12 21:45:32.070184
V02017,Villanueva LLC,AMER,,2026-08-12 21:45:32.070184
V02018,Mccormick and Sons,AMER,Low,2026-08-12 21:45:32.070184
V02019,Watson-Roberts,APAC,Low,2026-08-12 21:45:32.070184
V02020,Hernandez LLC,APAC,Low,2026-08-12 21:45:32.070184
V02021,Huber-Montgomery,EMEA,Medium,2026-08-12 21:45:32.070184
V02022,Joseph LLC,EMEA,Low,2026-08-12 21:45:32.070184
V02023,Mcpherson Ltd,AMER,Low,2026-08-12 21:45:32.070184
V02024,"Conway, Bauer and Martin",AMER,Medium,2026-08-12 21:45:32.070184
V02025,Williams LLC,EMEA,Medium,2026-08-12 21:45:32.070184
V02026,"Martinez, Green and Lopez",LATAM,High,2026-08-12 21:45:32.070184
V02027,"Mann, Wade and Spence",EMEA,Low,2026-08-12 21:45:32.070184
V02028,Watson PLC,APAC,Medium,2026-08-12 21:45:32.070184
V02029,Ferguson Inc,EMEA,Low,2026-08-12 21:45:32.070184
V02030,Sullivan Group,APAC,Low,2026-08-12 21:45:32.070184
V02031,Gould LLC,APAC,Low,2026-08-12 21:45:32.070184
V02032,Smith Ltd,LATAM,Low,2026-08-12 21:45:32.070184
V02033,"Cantrell, Rivera and Thornton",AMER,Low,2026-08-12 21:45:32.070184
V02034,Kemp-Montes,APAC,Medium,2026-08-12 21:45:32.070184
V02035,"Estrada, Marsh and Chandler",APAC,High,2026-08-12 21:45:32.070184
V02036,Morgan-Rodriguez,LATAM,Medium,2026-08-12 21:45:32.070184
V02037,Mccullough-Taylor,AMER,Low,2026-08-12 21:45:32.070184
V02038,"Wilson, Johnson and Williamson",EMEA,Medium,2026-08-12 21:45:32.070184
V02039,Griffin Inc,LATAM,High,2026-08-12 21:45:32.070184
V02040,Brown-Davidson,APAC,High,2026-08-12 21:45:32.070184
V02041,"Fox, Harrington and Wang",APAC,Medium,2026-08-12 21:45:32.070184
V02042,Johnson PLC,AMER,Medium,2026-08-12 21:45:32.070184
V02043,Rhodes-Rosario,LATAM,Medium,2026-08-12 21:45:32.070184
V02044,"Foster, Henry and Morrison",LATAM,Medium,2026-08-12 21:45:32.070184
V02045,"Harding, Kerr and Ward",LATAM,Low,2026-08-12 21:45:32.070184
V02046,Baldwin Group,AMER,Medium,2026-08-12 21:45:32.070184
V02047,Hughes-Smith,AMER,Medium,2026-08-12 21:45:32.070184
V02048,Bell-Madden,AMER,,2026-08-12 21:45:32.070184
V02049,"Miller, Luna and Wallace",EMEA,High,2026-08-12 21:45:32.070184
V02050,Lara-Roberts,APAC,Low,2026-08-12 21:45:32.070184
V02051,"Waller, Coleman and Mosley",APAC,Low,2026-08-12 21:45:32.070184
V02052,Houston PLC,APAC,Medium,2026-08-12 21:45:32.070184
V02053,Thomas LLC,AMER,Medium,2026-08-12 21:45:32.070184
V02054,Mcneil-Fox,EMEA,Medium,2026-08-12 21:45:32.070184
V02055,Jones-Choi,EMEA,Medium,2026-08-12 21:45:32.070184
V02056,Davis-Ortiz,LATAM,High,2026-08-12 21:45:32.070184
V02057,Perry-Peters,AMER,Medium,2026-08-12 21:45:32.070184
V02058,"Bradley, Melendez and Gonzalez",LATAM,Low,2026-08-12 21:45:32.070184
V02059,Roberts-Henry,AMER,Medium,2026-08-12 21:45:32.070184
V02060,Davenport-Torres,APAC,,2026-08-12 21:45:32.070184
V02061,"Singh, Walker and Moody",APAC,Medium,2026-08-12 21:45:32.070184
V02062,Baker Ltd,LATAM,High,2026-08-12 21:45:32.070184
V02063,"Kennedy, Valdez and Stafford",AMER,High,2026-08-12 21:45:32.070184
V02064,White-Knox,EMEA,Medium,2026-08-12 21:45:32.070184
V02065,"Sanchez, Wilson and Ramirez",LATAM,Medium,2026-08-12 21:45:32.070184
V02066,George LLC,LATAM,Low,2026-08-12 21:45:32.070184
V02067,"Castillo, Graham and Scott",LATAM,High,2026-08-12 21:45:32.070184
V02068,"Alvarez, Benson and Wilson",AMER,High,2026-08-12 21:45:32.070184
V02069,"Quinn, Smith and Green",LATAM,Low,2026-08-12 21:45:32.070184
V02070,"Brown, Flores and Johns",LATAM,Medium,2026-08-12 21:45:32.070184
V02071,Howard Inc,AMER,Medium,2026-08-12 21:45:32.070184
V02072,Ward-Fields,EMEA,Medium,2026-08-12 21:45:32.070184
V02073,Williams-Carter,EMEA,Low,2026-08-12 21:45:32.070184
V02074,"Mayer, Palmer and Miranda",AMER,Medium,2026-08-12 21:45:32.070184
V02075,Duran PLC,EMEA,Low,2026-08-12 21:45:32.070184
V02076,Stephens LLC,LATAM,Low,2026-08-12 21:45:32.070184
V02077,"Marsh, Nelson and Wolfe",EMEA,High,2026-08-12 21:45:32.070184
V02078,Davis-Carpenter,EMEA,Low,2026-08-12 21:45:32.070184
V02079,Smith PLC,LATAM,High,2026-08-12 21:45:32.070184
V02080,Watson-Washington,LATAM,Medium,2026-08-12 21:45:32.070184
V02081,Mccall-Martin,AMER,Medium,2026-08-12 21:45:32.070184
V02082,Moore and Sons,APAC,High,2026-08-12 21:45:32.070184
V02083,Pope PLC,LATAM,High,2026-08-12 21:45:32.070184
V02084,"Norris, Cisneros and Mathis",LATAM,Low,2026-08-12 21:45:32.070184
V02085,"Arnold, Avila and Wilson",LATAM,Medium,2026-08-12 21:45:32.070184
V02086,Moon-Wilson,AMER,Medium,2026-08-12 21:45:32.070184
V02087,Mclean Group,EMEA,Medium,2026-08-12 21:45:32.070184
V02088,Collins-Cox,AMER,High,2026-08-12 21:45:32.070184
V02089,Preston-Harper,LATAM,Medium,2026-08-12 21:45:32.070184
V02090,Jackson-Torres,APAC,Low,2026-08-12 21:45:32.070184
V02091,"Olsen, Walker and Vincent",APAC,Medium,2026-08-12 21:45:32.070184
V02092,Watts LLC,AMER,,2026-08-12 21:45:32.070184
V02093,Clark Inc,LATAM,Medium,2026-08-12 21:45:32.070184
V02094,Vazquez-Bowers,EMEA,,2026-08-12 21:45:32.070184
V02095,Smith Group,EMEA,Medium,2026-08-12 21:45:32.070184
V02096,Williams-Rodriguez,LATAM,Low,2026-08-12 21:45:32.070184
V02097,"Palmer, Brown and Wilson",LATAM,Low,2026-08-12 21:45:32.070184
V02098,Williams-Turner,EMEA,Low,2026-08-12 21:45:32.070184
V02099,Webster Inc,EMEA,Medium,2026-08-12 21:45:32.070184
V02100,"harris, santana and lopez",EMEA,Low,2026-08-12 21:45:32.070184
V02101,Johnson-Thomas,APAC,Low,2026-08-12 21:45:32.070184
V02102,"Mcmahon, Rush and Bailey",AMER,High,2026-08-12 21:45:32.070184
V02103,Wyatt Ltd,AMER,High,2026-08-12 21:45:32.070184
V02104,"Allen, Hudson and Garcia",AMER,Medium,2026-08-12 21:45:32.070184
V02105,"Hines, Rice and Baldwin",AMER,Low,2026-08-12 21:45:32.070184
V02106,Jackson-Webster,EMEA,Medium,2026-08-12 21:45:32.070184
V02107,beltran inc,AMER,,2026-08-12 21:45:32.070184
V02108,Knapp Ltd,EMEA,High,2026-08-12 21:45:32.070184
V02109,Richardson-Lawrence,AMER,High,2026-08-12 21:45:32.070184
V02110,Nunez-Rodriguez,LATAM,High,2026-08-12 21:45:32.070184
V02111,Zavala-Coleman,EMEA,High,2026-08-12 21:45:32.070184
V02112,"Perez, Rodriguez and Rollins",LATAM,Low,2026-08-12 21:45:32.070184
V02113,Owens PLC,APAC,,2026-08-12 21:45:32.070184
V02114,Simpson LLC,AMER,Medium,2026-08-12 21:45:32.070184
