po_id,vendor_id,item_name,quantity_requested,po_timestamp,ingestion_timestamp
PO0001403,V00639,Schemas,191,2024-11-08 01:06:49,2026-08-12 21:41:41.391515
PO0001404,V02630,Action-items,42,2026-04-06 19:38:22,2026-08-12 21:41:41.391515
PO0001405,V02994,Niches,816,2024-12-29 08:10:34,2026-08-12 21:41:41.391515
PO0001406,V02361,Niches,568,2026-01-07 20:10:22,2026-08-12 21:41:41.391515
PO0001407,V04002,Channels,554,2024-07-03 19:27:46,2026-08-12 21:41:41.391515
PO0001408,V02831,Functionalities,195,2025-12-22 13:07:18,2026-08-12 21:41:41.391515
PO0001409,V02025,Users,366,2024-11-10 12:27:47,2026-08-12 21:41:41.391515
PO0001410,V02049,Users,280,2025-12-26 08:25:01,2026-08-12 21:41:41.391515
PO0001411,V04170,Users,909,2026-04-07 05:24:47,2026-08-12 21:41:41.391515
PO0001412,V04840,Markets,581,2024-09-25 02:21:32,2026-08-12 21:41:41.391515
PO0001413,V03230,Solutions,929,2025-03-14 11:12:57,2026-08-12 21:41:41.391515
PO0001414,V03747,Niches,60,2025-05-08 12:37:15,2026-08-12 21:41:41.391515
PO0001415,V04761,Services,853,2025-11-29 17:50:47,2026-08-12 21:41:41.391515
PO0001416,V01844,E-markets,314,2026-02-25 17:53:48,2026-08-12 21:41:41.391515
PO0001417,V00567,Metrics,957,2024-08-20 04:28:53,2026-08-12 21:41:41.391515
PO0001418,V00826,E-services,482,2025-05-29 06:57:05,2026-08-12 21:41:41.391515
PO0001419,V03740,E-markets,263,2025-02-15 21:01:15,2026-08-12 21:41:41.391515
PO0001420,V04885,Services,847,2025-05-29 12:30:09,2026-08-12 21:41:41.391515
PO0001421,V03963,Channels,12,2024-07-08 09:59:56,2026-08-12 21:41:41.391515
PO0001422,V03270,Functionalities,178,2024-06-21 11:24:46,2026-08-12 21:41:41.391515
PO0001423,V02081,Channels,24,2024-09-06 13:06:05,2026-08-12 21:41:41.391515
PO0001424,V03834,E-tailers,822,2025-11-03 00:01:30,2026-08-12 21:41:41.391515
PO0001425,V01664,Channels,547,2024-10-04 01:14:24,2026-08-12 21:41:41.391515
PO0001426,V04564,Platforms,546,2025-08-26 17:00:02,2026-08-12 21:41:41.391515
PO0001427,V04827,Networks,452,2024-05-11 01:32:39,2026-08-12 21:41:41.391515
PO0001429,V03144,Users,934,2025-06-02 05:51:05,2026-08-12 21:41:41.391515
PO0001430,V03376,Services,664,2025-05-13 12:37:45,2026-08-12 21:41:41.391515
PO0001431,V01973,Systems,717,2025-01-08 10:16:53,2026-08-12 21:41:41.391515
PO0001432,V01382,E-markets,449,2025-11-23 02:12:11,2026-08-12 21:41:41.391515
PO0001433,V01434,Info-mediaries,581,2025-03-21 10:18:18,2026-08-12 21:41:41.391515
PO0001434,V02207,Paradigms,809,2026-02-06 09:13:01,2026-08-12 21:41:41.391515
PO0001435,V04706,E-services,212,2025-06-08 14:57:07,2026-08-12 21:41:41.391515
PO0001436,V00320,Markets,765,2024-07-15 14:43:32,2026-08-12 21:41:41.391515
PO0001437,V01837,Roi,717,2025-12-11 05:56:55,2026-08-12 21:41:41.391515
PO0001438,V00820,Partnerships,514,2024-06-20 15:12:10,2026-08-12 21:41:41.391515
PO0001439,V03259,E-services,782,2025-07-11 01:09:26,2026-08-12 21:41:41.391515
PO0001440,V00694,Roi,126,2024-10-25 21:30:26,2026-08-12 21:41:41.391515
PO0001441,V02123,Methodologies,391,2025-08-04 14:49:37,2026-08-12 21:41:41.391515
PO0001442,V02316,Paradigms,456,2025-05-04 21:50:00,2026-08-12 21:41:41.391515
PO0001443,V00199,Roi,481,2026-01-26 00:30:37,2026-08-12 21:41:41.391515
PO0001444,V00763,Convergence,990,2025-06-10 11:35:21,2026-08-12 21:41:41.391515
PO0001445,V03306,Networks,93,2024-06-18 23:30:11,2026-08-12 21:41:41.391515
PO0001446,V03908,Users,169,2024-11-17 16:27:17,2026-08-12 21:41:41.391515
PO0001448,V01708,E-tailers,741,2025-01-04 10:05:55,2026-08-12 21:41:41.391515
PO0001449,V01885,Solutions,706,2025-07-09 17:45:21,2026-08-12 21:41:41.391515
PO0001450,V01973,Roi,794,2024-04-26 19:52:41,2026-08-12 21:41:41.391515
PO0001451,V00305,Platforms,758,2026-03-08 08:31:30,2026-08-12 21:41:41.391515
PO0001452,V00463,E-business,277,2026-01-15 17:57:37,2026-08-12 21:41:41.391515
PO0001453,V00615,Metrics,458,2024-05-05 14:39:48,2026-08-12 21:41:41.391515
PO0001454,V04437,Methodologies,412,2025-11-12 03:24:57,2026-08-12 21:41:41.391515
PO0001455,V04552,Users,484,2025-12-26 10:41:14,2026-08-12 21:41:41.391515
PO0001456,V01787,Bandwidth,114,2025-08-10 09:31:43,2026-08-12 21:41:41.391515
PO0001457,V03743,Models,460,2025-09-10 01:47:17,2026-08-12 21:41:41.391515
PO0001458,V01332,Metrics,127,2026-03-31 04:48:10,2026-08-12 21:41:41.391515
PO0001459,V04151,Schemas,453,2026-02-20 00:16:50,2026-08-12 21:41:41.391515
PO0001460,V04509,Functionalities,106,2026-02-02 08:04:21,2026-08-12 21:41:41.391515
PO0001461,V04677,Schemas,960,2025-10-29 08:28:26,2026-08-12 21:41:41.391515
PO0001462,V04656,Functionalities,604,2025-07-06 23:02:12,2026-08-12 21:41:41.391515
PO0001463,V03259,E-services,278,2025-08-20 13:21:21,2026-08-12 21:41:41.391515
PO0001464,V03316,Systems,547,2026-02-04 01:19:41,2026-08-12 21:41:41.391515
PO0001465,V00243,E-services,155,2024-08-25 15:51:56,2026-08-12 21:41:41.391515
PO0001466,V04378,Convergence,409,2026-01-25 07:46:38,2026-08-12 21:41:41.391515
PO0001467,V01090,Platforms,776,2024-07-08 20:20:41,2026-08-12 21:41:41.391515
PO0001468,V01201,Niches,39,2025-03-29 21:04:33,2026-08-12 21:41:41.391515
PO0001469,V04594,Paradigms,1000,2025-04-16 12:31:20,2026-08-12 21:41:41.391515
PO0001470,V01956,E-services,713,2025-07-10 05:57:20,2026-08-12 21:41:41.391515
PO0001471,V00735,Niches,71,2024-05-24 12:12:38,2026-08-12 21:41:41.391515
PO0001472,V02269,Channels,704,2025-01-30 17:03:20,2026-08-12 21:41:41.391515
PO0001473,V02025,Solutions,506,2024-12-19 03:48:53,2026-08-12 21:41:41.391515
PO0001474,V00997,Channels,889,2024-08-10 19:29:56,2026-08-12 21:41:41.391515
PO0001475,V02115,Niches,612,2025-06-27 04:26:31,2026-08-12 21:41:41.391515
PO0001477,V02288,E-markets,524,2025-03-14 06:57:15,2026-08-12 21:41:41.391515
PO0001478,V01177,Users,73,2026-04-06 04:11:17,2026-08-12 21:41:41.391515
PO0001480,V03662,Convergence,84,2025-07-16 13:07:01,2026-08-12 21:41:41.391515
PO0001481,V00073,Roi,268,2024-09-26 08:28:04,2026-08-12 21:41:41.391515
PO0001482,V04098,Paradigms,422,2024-10-06 16:07:26,2026-08-12 21:41:41.391515
PO0001483,V00162,E-commerce,149,2026-01-17 08:06:33,2026-08-12 21:41:41.391515
PO0001484,V02508,Roi,313,2025-12-22 02:08:36,2026-08-12 21:41:41.391515
PO0001485,V03076,Methodologies,850,2025-02-02 05:52:09,2026-08-12 21:41:41.391515
PO0001486,V04597,E-services,771,2024-06-26 11:16:42,2026-08-12 21:41:41.391515
PO0001488,V02830,E-markets,584,2026-01-21 22:57:20,2026-08-12 21:41:41.391515
PO0001489,V00370,E-services,678,2025-09-10 07:24:49,2026-08-12 21:41:41.391515
PO0001490,V00207,Users,872,2024-12-17 04:25:47,2026-08-12 21:41:41.391515
PO0001491,V02850,Roi,62,2025-11-17 06:54:55,2026-08-12 21:41:41.391515
PO0001492,V04622,Convergence,676,2025-05-14 22:27:52,2026-08-12 21:41:41.391515
PO0001493,V03134,Systems,847,2025-06-10 05:49:07,2026-08-12 21:41:41.391515
PO0001494,V04618,Functionalities,789,2025-11-22 05:11:05,2026-08-12 21:41:41.391515
PO0001495,V01741,Channels,240,2024-05-04 01:26:53,2026-08-12 21:41:41.391515
PO0001496,V01529,Action-items,958,2025-11-25 01:54:00,2026-08-12 21:41:41.391515
PO0001497,V02383,Web-readiness,816,2025-10-30 17:35:56,2026-08-12 21:41:41.391515
PO0001499,V01555,Infrastructures,668,2025-11-20 18:35:29,2026-08-12 21:41:41.391515
PO0001500,V01325,Roi,243,2024-04-27 05:47:58,2026-08-12 21:41:41.391515
PO0001501,V00192,Convergence,898,2025-12-06 03:41:21,2026-08-12 21:41:41.391515
PO0001502,V03257,Solutions,631,2026-01-27 10:51:16,2026-08-12 21:41:41.391515
PO0001503,V00536,Partnerships,841,2025-09-19 14:02:51,2026-08-12 21:41:41.391515
PO0001504,V00824,Relationships,41,2024-12-21 07:53:56,2026-08-12 21:41:41.391515
PO0001505,V02713,Metrics,39,2024-09-16 14:12:09,2026-08-12 21:41:41.391515
PO0001506,V04801,E-commerce,821,2024-07-25 06:59:21,2026-08-12 21:41:41.391515
PO0001507,V02776,Metrics,125,2025-09-23 00:02:35,2026-08-12 21:41:41.391515
PO0001508,V03799,Channels,525,2025-02-18 11:22:48,2026-08-12 21:41:41.391515
PO0001511,V00128,Schemas,522,2025-11-17 05:02:43,2026-08-12 21:41:41.391515
PO0001512,V02840,Paradigms,763,2024-07-21 09:48:27,2026-08-12 21:41:41.391515
PO0001513,V02716,Architectures,251,2024-07-21 15:49:21,2026-08-12 21:41:41.391515
PO0001514,V03104,Networks,223,2025-07-09 03:30:18,2026-08-12 21:41:41.391515
PO0001515,V01307,Users,323,2024-10-22 07:11:14,2026-08-12 21:41:41.391515
PO0001516,V00845,Schemas,192,2025-12-20 11:51:25,2026-08-12 21:41:41.391515
PO0001517,V02805,Models,731,2025-07-15 23:55:02,2026-08-12 21:41:41.391515
PO0001519,V02126,Methodologies,348,2024-04-26 02:42:15,2026-08-12 21:41:41.391515
PO0001520,V03575,Info-mediaries,626,2024-10-28 02:47:10,2026-08-12 21:41:41.391515
PO0001521,V03206,E-services,833,2026-02-13 03:54:49,2026-08-12 21:41:41.391515
PO0001522,V03573,Partnerships,955,2025-06-05 17:16:27,2026-08-12 21:41:41.391515
PO0001523,V03925,Services,729,2024-07-24 14:28:02,2026-08-12 21:41:41.391515
PO0001524,V04338,Communities,640,2026-02-09 10:06:17,2026-08-12 21:41:41.391515
PO0001525,V00027,Functionalities,890,2025-07-07 11:05:24,2026-08-12 21:41:41.391515
PO0001526,V02452,Services,609,2025-04-21 09:58:02,2026-08-12 21:41:41.391515
PO0001527,V01606,E-services,111,2024-12-12 18:02:23,2026-08-12 21:41:41.391515
PO0001528,V01777,E-services,834,2024-07-31 09:35:44,2026-08-12 21:41:41.391515
PO0001530,V02803,Users,691,2026-02-19 18:11:21,2026-08-12 21:41:41.391515
PO0001531,V04808,E-markets,417,2024-12-18 18:58:58,2026-08-12 21:41:41.391515
PO0001532,V00946,Channels,645,2025-01-14 12:28:50,2026-08-12 21:41:41.391515
PO0001533,V02425,Infrastructures,196,2024-07-21 04:40:33,2026-08-12 21:41:41.391515
PO0001534,V03905,Convergence,997,2024-10-24 00:32:14,2026-08-12 21:41:41.391515
PO0001535,V02672,Functionalities,53,2025-10-31 23:19:28,2026-08-12 21:41:41.391515
PO0001536,V01301,Infrastructures,705,2025-03-15 08:25:37,2026-08-12 21:41:41.391515
PO0001537,V03982,Markets,456,2024-05-20 20:00:29,2026-08-12 21:41:41.391515
PO0001538,V00219,Bandwidth,838,2025-07-07 19:42:44,2026-08-12 21:41:41.391515
PO0001539,V03048,Niches,-723,2024-06-02 21:20:13,2026-08-12 21:41:41.391515
PO0001540,V02288,E-markets,462,2025-10-06 00:17:02,2026-08-12 21:41:41.391515
PO0001541,V02840,Paradigms,317,2025-06-04 12:56:57,2026-08-12 21:41:41.391515
PO0001542,V02429,Paradigms,684,2024-12-28 20:13:12,2026-08-12 21:41:41.391515
PO0001543,V02649,Paradigms,522,2026-01-19 20:29:28,2026-08-12 21:41:41.391515
PO0001544,V02079,Metrics,589,2025-06-07 13:30:52,2026-08-12 21:41:41.391515
PO0001545,V02889,Markets,839,2025-12-28 12:32:22,2026-08-12 21:41:41.391515
PO0001546,V00599,Markets,-275,2024-07-05 12:09:11,2026-08-12 21:41:41.391515
PO0001547,V01905,E-markets,805,2026-02-11 13:26:33,2026-08-12 21:41:41.391515
PO0001548,V03312,Infrastructures,103,2025-05-13 03:30:48,2026-08-12 21:41:41.391515
PO0001549,V02960,Niches,351,2025-10-27 01:21:37,2026-08-12 21:41:41.391515
PO0001550,V03273,Communities,-418,2024-07-22 13:22:46,2026-08-12 21:41:41.391515
PO0001551,V03053,Roi,557,2024-05-21 04:28:14,2026-08-12 21:41:41.391515
PO0001552,V02082,E-commerce,1000,2024-11-24 03:16:05,2026-08-12 21:41:41.391515
PO0001553,V03571,E-tailers,795,2024-12-28 13:41:56,2026-08-12 21:41:41.391515
PO0001554,V04842,Infrastructures,127,2024-06-04 09:14:07,2026-08-12 21:41:41.391515
PO0001555,V03814,Paradigms,229,2026-03-01 23:52:59,2026-08-12 21:41:41.391515
PO0001557,V01699,Roi,428,2024-12-06 12:13:15,2026-08-12 21:41:41.391515
PO0001558,V01094,Schemas,121,2024-09-29 19:27:04,2026-08-12 21:41:41.391515
PO0001559,V02535,Bandwidth,516,2025-10-25 01:54:51,2026-08-12 21:41:41.391515
PO0001560,V00218,Methodologies,265,2025-04-11 02:33:31,2026-08-12 21:41:41.391515
PO0001561,V04270,E-tailers,262,2024-09-25 11:11:01,2026-08-12 21:41:41.391515
PO0001562,V00879,Partnerships,752,2025-02-23 01:18:36,2026-08-12 21:41:41.391515
PO0001563,V01108,Solutions,765,2024-06-11 03:05:03,2026-08-12 21:41:41.391515
PO0001564,V01112,Markets,966,2026-03-22 13:04:55,2026-08-12 21:41:41.391515
PO0001565,V03901,Niches,888,2025-01-09 14:50:25,2026-08-12 21:41:41.391515
PO0001566,V04570,E-business,774,2026-04-12 10:20:06,2026-08-12 21:41:41.391515
PO0001567,V01088,E-business,277,2025-10-11 12:10:54,2026-08-12 21:41:41.391515
PO0001568,V01776,Experiences,75,2025-12-26 13:26:43,2026-08-12 21:41:41.391515
PO0001569,V03342,Action-items,874,2025-12-20 07:15:09,2026-08-12 21:41:41.391515
PO0001570,V03802,Metrics,932,2025-06-04 09:25:23,2026-08-12 21:41:41.391515
PO0001571,V03304,Roi,344,2025-05-08 09:49:02,2026-08-12 21:41:41.391515
PO0001572,V04057,Roi,160,2024-09-24 17:36:51,2026-08-12 21:41:41.391515
PO0001574,V03477,Channels,630,2025-11-27 09:29:08,2026-08-12 21:41:41.391515
PO0001575,V00748,Systems,989,2025-02-24 07:03:46,2026-08-12 21:41:41.391515
PO0001576,V03928,Bandwidth,728,2024-08-04 15:22:25,2026-08-12 21:41:41.391515
PO0001577,V02008,Paradigms,852,2026-03-29 17:14:55,2026-08-12 21:41:41.391515
PO0001578,V04719,Services,738,2025-03-25 15:57:48,2026-08-12 21:41:41.391515
PO0001579,V01582,E-tailers,108,2024-06-18 06:20:39,2026-08-12 21:41:41.391515
PO0001580,V04535,Users,391,2024-10-03 13:57:54,2026-08-12 21:41:41.391515
PO0001581,V01123,Infrastructures,915,2025-10-06 02:34:14,2026-08-12 21:41:41.391515
PO0001582,V01905,E-markets,229,2025-01-13 20:01:27,2026-08-12 21:41:41.391515
PO0001583,V00511,Partnerships,958,2025-05-18 20:52:21,2026-08-12 21:41:41.391515
PO0001584,V01733,Metrics,328,2025-10-29 17:35:29,2026-08-12 21:41:41.391515
PO0001585,V04259,Channels,842,2025-07-27 17:13:50,2026-08-12 21:41:41.391515
PO0001586,V03478,Markets,858,2025-02-23 10:18:03,2026-08-12 21:41:41.391515
PO0001587,V00066,Users,870,2025-07-03 10:59:17,2026-08-12 21:41:41.391515
PO0001588,V03108,Systems,216,2024-10-25 13:45:32,2026-08-12 21:41:41.391515
PO0001589,V04818,E-tailers,200,2024-09-27 07:57:18,2026-08-12 21:41:41.391515
PO0001590,V04657,E-commerce,378,2025-01-17 08:51:33,2026-08-12 21:41:41.391515
PO0001591,V02665,Methodologies,673,2024-10-22 23:16:54,2026-08-12 21:41:41.391515
PO0001593,V02661,Systems,-318,2025-08-11 13:14:42,2026-08-12 21:41:41.391515
PO0001594,V04325,Partnerships,521,2024-06-03 21:15:03,2026-08-12 21:41:41.391515
PO0001595,V03841,E-services,585,2025-10-17 01:33:05,2026-08-12 21:41:41.391515
PO0001596,V02765,Relationships,631,2024-04-23 12:47:58,2026-08-12 21:41:41.391515
PO0001597,V03832,Methodologies,952,2025-08-17 17:25:55,2026-08-12 21:41:41.391515
PO0001598,V03596,Niches,940,2025-01-02 07:50:32,2026-08-12 21:41:41.391515
PO0001599,V01874,Niches,191,2025-06-14 23:22:30,2026-08-12 21:41:41.391515
PO0001600,V03445,Infrastructures,455,2024-12-23 22:09:53,2026-08-12 21:41:41.391515
PO0001601,V00159,Channels,229,2026-02-25 17:16:19,2026-08-12 21:41:41.391515
PO0001602,V02079,Metrics,55,2025-11-22 12:58:20,2026-08-12 21:41:41.391515
PO0001603,V03947,Niches,393,2026-01-31 15:53:02,2026-08-12 21:41:41.391515
PO0001604,V03791,Infrastructures,38,2025-03-18 03:43:13,2026-08-12 21:41:41.391515
PO0001605,V01296,Functionalities,439,2024-06-27 04:22:42,2026-08-12 21:41:41.391515
PO0001606,V03886,Architectures,626,2025-01-27 20:17:50,2026-08-12 21:41:41.391515
PO0001607,V04332,Niches,643,2025-08-22 13:42:46,2026-08-12 21:41:41.391515
PO0001608,V03791,Metrics,309,2024-11-30 17:33:54,2026-08-12 21:41:41.391515
PO0001609,V04153,E-services,685,2025-04-02 19:32:52,2026-08-12 21:41:41.391515
PO0001611,V02868,E-business,898,2024-10-26 07:44:00,2026-08-12 21:41:41.391515
PO0001612,V04871,Metrics,551,2024-06-23 18:22:06,2026-08-12 21:41:41.391515
PO0001613,V02835,Action-items,938,2025-09-05 09:23:14,2026-08-12 21:41:41.391515
PO0001614,V01761,Niches,420,2025-01-02 16:12:34,2026-08-12 21:41:41.391515
PO0001615,V03098,E-services,469,2026-02-15 14:10:16,2026-08-12 21:41:41.391515
PO0001617,V01725,E-tailers,950,2026-01-15 05:45:13,2026-08-12 21:41:41.391515
PO0001618,V04167,Channels,423,2025-02-03 17:22:34,2026-08-12 21:41:41.391515
PO0001619,V02195,Methodologies,362,2024-10-20 23:04:50,2026-08-12 21:41:41.391515
PO0001620,V03317,Models,427,2025-07-16 05:19:33,2026-08-12 21:41:41.391515
PO0001621,V04921,Schemas,970,2025-05-01 12:55:01,2026-08-12 21:41:41.391515
PO0001622,V04302,Bandwidth,262,2025-07-03 06:19:32,2026-08-12 21:41:41.391515
PO0001623,V00866,E-tailers,745,2024-09-09 10:18:06,2026-08-12 21:41:41.391515
PO0001624,V00978,Paradigms,467,2025-01-20 08:24:50,2026-08-12 21:41:41.391515
PO0001625,V01111,E-markets,99,2025-01-12 07:27:26,2026-08-12 21:41:41.391515
PO0001626,V00286,E-services,610,2025-12-22 12:07:17,2026-08-12 21:41:41.391515
PO0001627,V02597,Niches,827,2026-02-28 08:45:26,2026-08-12 21:41:41.391515
PO0001628,V04287,Relationships,503,2024-07-16 20:47:54,2026-08-12 21:41:41.391515
PO0001629,V02644,Paradigms,360,2024-07-05 15:50:16,2026-08-12 21:41:41.391515
PO0001630,V04038,Schemas,198,2025-02-07 00:44:16,2026-08-12 21:41:41.391515
PO0001631,V03351,Networks,546,2024-11-29 09:28:29,2026-08-12 21:41:41.391515
PO0001632,V00857,E-business,694,2024-10-26 03:48:05,2026-08-12 21:41:41.391515
PO0001633,V00911,Paradigms,315,2025-02-17 04:07:44,2026-08-12 21:41:41.391515
PO0001634,V02391,Methodologies,760,2025-09-27 06:43:19,2026-08-12 21:41:41.391515
PO0001635,V02557,Action-items,967,2025-08-07 11:36:30,2026-08-12 21:41:41.391515
PO0001636,V02424,Systems,541,2024-05-21 02:03:46,2026-08-12 21:41:41.391515
PO0001637,V00992,Functionalities,956,2025-09-12 15:55:42,2026-08-12 21:41:41.391515
PO0001638,V03599,Architectures,955,2024-07-31 02:33:52,2026-08-12 21:41:41.391515
PO0001639,V03599,Architectures,207,2026-01-29 03:34:45,2026-08-12 21:41:41.391515
PO0001640,V01711,Models,358,2025-05-17 15:04:00,2026-08-12 21:41:41.391515
PO0001641,V00307,E-business,298,2026-03-26 14:42:03,2026-08-12 21:41:41.391515
PO0001642,V00738,Solutions,323,2024-10-21 09:48:25,2026-08-12 21:41:41.391515
PO0001643,V02563,Schemas,536,2025-04-19 06:15:37,2026-08-12 21:41:41.391515
PO0001644,V02588,E-services,801,2025-04-30 14:50:20,2026-08-12 21:41:41.391515
PO0001645,V00178,Schemas,250,2024-09-06 03:30:42,2026-08-12 21:41:41.391515
PO0001646,V03158,E-services,613,2025-04-07 22:04:37,2026-08-12 21:41:41.391515
PO0001647,V03966,Metrics,686,2024-05-09 21:21:39,2026-08-12 21:41:41.391515
PO0001648,V04008,Channels,345,2026-02-11 07:23:07,2026-08-12 21:41:41.391515
PO0001649,V01126,E-markets,351,2024-08-19 01:06:56,2026-08-12 21:41:41.391515
PO0001650,V04981,Metrics,985,2025-06-15 02:09:49,2026-08-12 21:41:41.391515
PO0001651,V01745,Markets,77,2025-07-23 18:29:08,2026-08-12 21:41:41.391515
PO0001652,V04671,Channels,656,2025-03-11 15:33:02,2026-08-12 21:41:41.391515
PO0001653,V04592,Architectures,435,2025-12-03 18:02:01,2026-08-12 21:41:41.391515
PO0001654,V00044,E-services,530,2025-09-04 23:58:51,2026-08-12 21:41:41.391515
PO0001655,V03318,Networks,446,2025-02-05 18:31:43,2026-08-12 21:41:41.391515
PO0001656,V03421,Functionalities,773,2025-03-02 08:30:26,2026-08-12 21:41:41.391515
PO0001657,V03119,Schemas,406,2024-04-21 15:31:50,2026-08-12 21:41:41.391515
PO0001658,V03330,Architectures,459,2025-01-09 12:18:45,2026-08-12 21:41:41.391515
PO0001659,V04638,Niches,338,2026-03-29 00:28:16,2026-08-12 21:41:41.391515
PO0001660,V01236,Networks,123,2024-10-28 16:50:45,2026-08-12 21:41:41.391515
PO0001661,V00491,Experiences,745,2024-12-03 03:06:05,2026-08-12 21:41:41.391515
PO0001662,V02150,Solutions,835,2024-09-02 13:21:32,2026-08-12 21:41:41.391515
PO0001663,V03295,E-services,17,2025-05-27 20:47:44,2026-08-12 21:41:41.391515
PO0001664,V02754,Functionalities,840,2024-06-20 20:37:24,2026-08-12 21:41:41.391515
PO0001665,V04594,Infrastructures,517,2025-02-05 09:13:14,2026-08-12 21:41:41.391515
PO0001666,V02945,E-commerce,460,2026-01-05 00:10:59,2026-08-12 21:41:41.391515
PO0001667,V03775,Info-mediaries,818,2024-11-01 23:37:24,2026-08-12 21:41:41.391515
PO0001668,V02250,Bandwidth,692,2024-11-03 04:16:52,2026-08-12 21:41:41.391515
PO0001669,V04588,Architectures,490,2024-06-10 08:36:52,2026-08-12 21:41:41.391515
PO0001670,V02750,Paradigms,42,2026-01-12 14:09:55,2026-08-12 21:41:41.391515
PO0001671,V01236,Users,660,2025-10-17 10:30:56,2026-08-12 21:41:41.391515
PO0001672,V04294,Schemas,285,2025-09-30 11:25:51,2026-08-12 21:41:41.391515
PO0001673,V01975,E-services,417,2025-03-04 04:18:14,2026-08-12 21:41:41.391515
PO0001675,V02756,Systems,18,2024-05-15 03:54:53,2026-08-12 21:41:41.391515
PO0001676,V02313,Roi,219,2026-03-12 20:31:17,2026-08-12 21:41:41.391515
PO0001677,V03356,Metrics,509,2024-07-08 10:35:40,2026-08-12 21:41:41.391515
PO0001678,V01323,Services,556,2025-08-15 06:09:43,2026-08-12 21:41:41.391515
PO0001679,V00142,E-services,30,2025-10-11 01:08:36,2026-08-12 21:41:41.391515
PO0001680,V01160,Functionalities,410,2025-04-11 17:15:36,2026-08-12 21:41:41.391515
PO0001681,V01820,Action-items,-764,2024-12-25 03:28:55,2026-08-12 21:41:41.391515
PO0001682,V00958,Info-mediaries,339,2025-08-23 22:05:26,2026-08-12 21:41:41.391515
PO0001683,V04101,Platforms,539,2026-03-11 13:37:12,2026-08-12 21:41:41.391515
PO0001684,V00078,Action-items,833,2024-09-24 00:45:54,2026-08-12 21:41:41.391515
PO0001685,V01014,Channels,508,2025-01-03 00:35:43,2026-08-12 21:41:41.391515
PO0001686,V00338,Experiences,396,2025-06-07 21:00:11,2026-08-12 21:41:41.391515
PO0001687,V04725,Methodologies,544,2026-02-24 11:01:19,2026-08-12 21:41:41.391515
PO0001688,V03032,Metrics,214,2026-01-13 11:19:28,2026-08-12 21:41:41.391515
PO0001689,V03621,Niches,815,2025-08-24 01:57:30,2026-08-12 21:41:41.391515
PO0001690,V04008,Channels,238,2026-04-01 20:26:19,2026-08-12 21:41:41.391515
PO0001691,V01471,E-tailers,381,2024-12-06 17:22:13,2026-08-12 21:41:41.391515
